date,equity,cash,position,shares,entry_price,stop_level,trail_level,exit_reason_today
2024-08-12,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-13,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-14,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-15,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-16,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-19,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-20,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-21,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-22,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-23,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-26,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-27,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-28,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-29,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-08-30,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-02,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-03,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-04,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-05,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-06,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-09,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-10,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-11,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-12,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-13,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-16,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-18,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-19,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-20,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-23,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-24,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-25,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-26,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-27,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-09-30,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-01,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-04,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-07,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-08,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-09,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-11,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-14,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-15,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-16,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-17,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-18,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-21,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-22,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-23,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-24,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-25,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-28,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-29,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-10-30,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-11-01,1259132.585326,1259132.585326,0,0,0.0,0.0,0.0,
2024-11-04,1256712.574491,29.224491,1,26052,48.261619,46.331154,42.93,
2024-11-05,1261271.674491,29.224491,1,26052,48.261619,46.331154,43.065,
2024-11-06,1271366.824491,29.224491,1,26052,48.261619,46.331154,43.5375,
2024-11-07,1286021.074491,29.224491,1,26052,48.261619,46.331154,43.7625,
2024-11-08,1296116.224491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-11,1296767.524491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-12,1263551.224491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-13,1255409.974491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-14,1244012.224491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-15,1252804.774491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-18,1235219.674491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-19,1252153.474491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-20,1246943.074491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-21,1233265.774491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-22,1257363.874491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-25,1252804.774491,29.224491,1,26052,48.261619,46.331154,44.7075,
2024-11-26,1230435.28196,1230435.28196,0,0,0.0,0.0,0.0,trend_break
2024-11-27,1230435.28196,1230435.28196,0,0,0.0,0.0,0.0,
2024-11-28,1230435.28196,1230435.28196,0,0,0.0,0.0,0.0,
2024-11-29,1230435.28196,1230435.28196,0,0,0.0,0.0,0.0,
2024-12-02,1228070.448854,40.248854,1,25624,47.948962,46.031004,42.4125,
2024-12-03,1244726.048854,40.248854,1,25624,47.948962,46.031004,43.59375,
2024-12-04,1252092.948854,40.248854,1,25624,47.948962,46.031004,43.66125,
2024-12-05,1258819.248854,40.248854,1,25624,47.948962,46.031004,44.02125,
2024-12-06,1254014.748854,40.248854,1,25624,47.948962,46.031004,44.02125,
2024-12-09,1255616.248854,40.248854,1,25624,47.948962,46.031004,44.0325,
2024-12-10,1246647.848854,40.248854,1,25624,47.948962,46.031004,44.0325,
2024-12-11,1235757.648854,40.248854,1,25624,47.948962,46.031004,44.0325,
2024-12-12,1250171.148854,40.248854,1,25624,47.948962,46.031004,44.0325,
2024-12-13,1251132.048854,40.248854,1,25624,47.948962,46.031004,44.0325,
2024-12-16,1256256.848854,40.248854,1,25624,47.948962,46.031004,44.04375,
2024-12-17,1262662.848854,40.248854,1,25624,47.948962,46.031004,44.26875,
2024-12-18,1262662.848854,40.248854,1,25624,47.948962,46.031004,44.26875,
2024-12-19,1245366.648854,40.248854,1,25624,47.948962,46.031004,44.26875,
2024-12-20,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,trend_break
2024-12-23,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2024-12-24,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2024-12-25,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2024-12-26,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2024-12-27,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2024-12-30,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2024-12-31,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2025-01-02,1227762.135297,1227762.135297,0,0,0.0,0.0,0.0,
2025-01-03,1225402.382605,10.382605,1,25008,49.0245,47.06352,43.92,
2025-01-06,1263852.182605,10.382605,1,25008,49.0245,47.06352,44.685,
2025-01-07,1277919.182605,10.382605,1,25008,49.0245,47.06352,45.95625,
2025-01-08,1258850.582605,10.382605,1,25008,49.0245,47.06352,45.95625,
2025-01-09,1244470.982605,10.382605,1,25008,49.0245,47.06352,45.95625,
2025-01-10,1244158.382605,10.382605,1,25008,49.0245,47.06352,45.95625,
2025-01-13,1209416.081813,1209416.081813,0,0,0.0,0.0,0.0,trend_break
2025-01-14,1209416.081813,1209416.081813,0,0,0.0,0.0,0.0,
2025-01-15,1209416.081813,1209416.081813,0,0,0.0,0.0,0.0,
2025-01-16,1207091.621196,26.383696,1,24379,49.537256,47.555766,44.415,
2025-01-17,1196425.808696,26.383696,1,24379,49.537256,47.555766,44.415,
2025-01-20,1208615.308696,26.383696,1,24379,49.537256,47.555766,44.415,
2025-01-21,1211053.208696,26.383696,1,24379,49.537256,47.555766,44.415,
2025-01-22,1226899.558696,26.383696,1,24379,49.537256,47.555766,45.0675,
2025-02-03,1168703.099935,1168703.099935,0,0,0.0,0.0,0.0,trend_break
2025-02-04,1168703.099935,1168703.099935,0,0,0.0,0.0,0.0,
2025-02-05,1166456.884171,23.284171,1,23708,49.2246,47.255616,44.04375,
2025-02-06,1171494.834171,23.284171,1,23708,49.2246,47.255616,44.3475,
2025-02-07,1176829.134171,23.284171,1,23708,49.2246,47.255616,44.3475,
2025-02-10,1163493.384171,23.284171,1,23708,49.2246,47.255616,44.3475,
2025-02-11,1170605.784171,23.284171,1,23708,49.2246,47.255616,44.3475,
2025-02-12,1168827.684171,23.284171,1,23708,49.2246,47.255616,44.3475,
2025-02-13,1163789.734171,23.284171,1,23708,49.2246,47.255616,44.3475,
2025-02-14,1144200.876037,1144200.876037,0,0,0.0,0.0,0.0,trend_break
2025-02-17,1144200.876037,1144200.876037,0,0,0.0,0.0,0.0,
2025-02-18,1144200.876037,1144200.876037,0,0,0.0,0.0,0.0,
2025-02-19,1144200.876037,1144200.876037,0,0,0.0,0.0,0.0,
2025-02-20,1144200.876037,1144200.876037,0,0,0.0,0.0,0.0,
2025-02-21,1142001.763298,28.213298,1,23076,49.512244,47.531754,44.0775,
2025-02-24,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,trend_break
2025-02-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-02-26,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-02-27,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-03,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-04,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-05,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-06,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-10,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-12,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-13,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-19,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-20,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-21,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-24,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-26,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-27,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-28,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-03-31,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-01,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-02,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-08,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-09,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-10,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-15,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-16,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-21,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-22,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-23,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-24,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-28,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-29,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-04-30,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-02,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-05,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-06,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-08,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-09,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-12,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-13,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-15,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-16,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-19,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-20,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-21,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-22,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-23,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-26,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-27,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-28,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-05-29,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-02,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-03,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-04,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-05,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-06,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-09,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-10,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-12,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-13,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-16,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-19,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-20,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-23,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-24,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-26,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-27,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-06-30,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-01,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-02,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-03,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-04,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-08,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-09,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-10,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-15,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-16,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-21,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-22,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-23,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-24,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-28,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-29,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-30,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-07-31,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-01,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-04,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-05,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-06,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-08,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-12,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-13,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-15,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-19,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-20,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-21,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-22,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-26,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-27,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-28,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-08-29,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-01,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-02,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-03,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-04,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-05,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-08,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-09,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-10,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-12,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-15,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-16,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-19,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-22,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-23,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-24,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-25,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-26,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-09-30,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-01,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-02,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-03,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-08,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-09,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-13,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-15,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-16,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-20,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-21,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-22,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-23,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-27,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-28,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-29,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-30,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-10-31,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-03,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-04,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-05,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-06,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-07,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-10,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-11,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-12,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-13,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-14,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-17,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-18,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-19,1126334.019412,1126334.019412,0,0,0.0,0.0,0.0,
2025-11-20,1124169.199086,3.299086,1,18161,61.93095,59.453712,55.215,
2025-11-21,1081588.394871,1081588.394871,0,0,0.0,0.0,0.0,trend_break
2025-11-24,1081588.394871,1081588.394871,0,0,0.0,0.0,0.0,
2025-11-25,1081588.394871,1081588.394871,0,0,0.0,0.0,0.0,
2025-11-26,1081588.394871,1081588.394871,0,0,0.0,0.0,0.0,
2025-11-27,1079509.638103,35.538103,1,17439,61.93095,59.453712,55.485,
2025-11-28,1087357.188103,35.538103,1,17439,61.93095,59.453712,55.665,
2025-12-01,1072534.038103,35.538103,1,17439,61.93095,59.453712,55.665,
2025-12-02,1076021.838103,35.538103,1,17439,61.93095,59.453712,55.665,
2025-12-03,1086485.238103,35.538103,1,17439,61.93095,59.453712,55.89,
2025-12-04,1084741.338103,35.538103,1,17439,61.93095,59.453712,55.89,
2025-12-05,1094332.788103,35.538103,1,17439,61.93095,59.453712,56.115,
2025-12-08,1110899.838103,35.538103,1,17439,61.93095,59.453712,56.655,
2025-12-09,1109155.938103,35.538103,1,17439,61.93095,59.453712,57.195,
2025-12-10,1117003.488103,35.538103,1,17439,61.93095,59.453712,57.285,
2025-12-11,1104796.188103,35.538103,1,17439,61.93095,59.453712,57.285,
2025-12-12,1106540.088103,35.538103,1,17439,61.93095,59.453712,57.285,
2025-12-15,1095204.738103,35.538103,1,17439,61.93095,59.453712,57.285,
2025-12-16,1080269.219525,1080269.219525,0,0,0.0,0.0,0.0,trend_break
2025-12-17,1080269.219525,1080269.219525,0,0,0.0,0.0,0.0,
2025-12-18,1080269.219525,1080269.219525,0,0,0.0,0.0,0.0,
2025-12-19,1078192.940379,5.440379,1,17251,62.53125,60.03,56.115,
2025-12-22,1093718.840379,5.440379,1,17251,62.53125,60.03,56.745,
2025-12-23,1098894.140379,5.440379,1,17251,62.53125,60.03,57.15,
2025-12-24,1101481.790379,5.440379,1,17251,62.53125,60.03,57.375,
2025-12-26,1110969.840379,5.440379,1,17251,62.53125,60.03,57.69,
2025-12-29,1125633.190379,5.440379,1,17251,62.53125,60.03,58.14,
2025-12-30,1123908.090379,5.440379,1,17251,62.53125,60.03,58.275,
2025-12-31,1131671.040379,5.440379,1,17251,62.53125,60.03,58.41,
2026-01-02,1154959.890379,5.440379,1,17251,62.53125,60.03,59.22,
2026-01-05,1198949.940379,5.440379,1,17251,62.53125,60.03,61.245,
2026-01-06,1214475.840379,5.440379,1,17251,62.53125,60.03,62.055,
2026-01-07,1204987.790379,5.440379,1,17251,62.53125,60.03,62.73,
2026-01-08,1209300.540379,5.440379,1,17251,62.53125,60.03,62.73,
2026-01-09,1204987.790379,5.440379,1,17251,62.53125,60.03,62.73,
2026-01-12,1213613.290379,5.440379,1,17251,62.53125,60.03,63.045,
2026-01-13,1219651.140379,5.440379,1,17251,62.53125,60.03,63.27,
2026-01-14,1220513.690379,5.440379,1,17251,62.53125,60.03,63.585,
2026-01-15,1218788.590379,5.440379,1,17251,62.53125,60.03,63.585,
2026-01-16,1242077.440379,5.440379,1,17251,62.53125,60.03,64.08,
2026-01-19,1252428.040379,5.440379,1,17251,62.53125,60.03,64.305,
2026-01-20,1252428.040379,5.440379,1,17251,62.53125,60.03,64.665,
2026-01-21,1239489.790379,5.440379,1,17251,62.53125,60.03,64.665,
2026-01-22,1238627.240379,5.440379,1,17251,62.53125,60.03,64.665,
2026-01-23,1246390.190379,5.440379,1,17251,62.53125,60.03,64.665,
2026-01-26,1246390.190379,5.440379,1,17251,62.53125,60.03,64.98,
2026-01-27,1260190.990379,5.440379,1,17251,62.53125,60.03,65.115,
2026-01-28,1280029.640379,5.440379,1,17251,62.53125,60.03,66.15,
2026-01-29,1272266.690379,5.440379,1,17251,62.53125,60.03,66.15,
2026-01-30,1252428.040379,5.440379,1,17251,62.53125,60.03,66.15,
2026-02-02,1233451.940379,5.440379,1,17251,62.53125,60.03,66.15,
2026-02-03,1258465.890379,5.440379,1,17251,62.53125,60.03,66.15,
